"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"\\ATEDRONE04","\Grimreaper","N/A","Disabled","Interactive/Background","5/17/2016 10:00:00 PM","1","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","11/22/2013","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\ATEDRONE04","\Cycle","N/A","Disabled","Interactive/Background","5/18/2016 2:44:00 AM","1","Administrator","C:\batch\cycle.bat ","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\webusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","2:44:00 AM","11/22/2013","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVREBSTAPI02","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/23/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVORKIN01","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/23/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVCHIWWW01","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/23/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBSOASRCHBAT19","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","7/31/2013","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBSOASRCHBAT19","\Cycle","N/A","Disabled","Interactive/Background","8/7/2014 2:07:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","2:07:00 AM","7/31/2013","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBASYNC215","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","2/24/2013","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBASYNC215","\Cycle","7/11/2016 3:34:00 AM","Ready","Interactive/Background","7/10/2016 3:34:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","3:34:00 AM","2/24/2013","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\BEARWEB12","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/16/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\BEARWEB12","\Cycle","7/11/2016 3:02:00 AM","Ready","Interactive/Background","7/10/2016 3:01:59 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\webusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","3:02:00 AM","1/16/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELJDIO23","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","8/7/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELJDIO23","\Cycle","7/11/2016 3:23:00 AM","Ready","Interactive/Background","7/10/2016 3:23:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","3:23:00 AM","8/7/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\BEARWEB38","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 9:59:59 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/27/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\BEARWEB38","\Cycle","7/11/2016 2:20:00 AM","Ready","Interactive/Background","7/10/2016 2:20:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\webusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","2:20:00 AM","1/27/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVCHIWS01","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/23/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELSC09","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","alwhite.site","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","12/2/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELSC09","\Cycle","7/11/2016 2:23:00 AM","Ready","Interactive/Background","7/10/2016 2:23:00 AM","0","alwhite.site","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","2:23:00 AM","11/29/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVREBASYNC03","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","6/18/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELDOC12","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","8/7/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELDOC12","\Cycle","7/11/2016 2:49:00 AM","Ready","Interactive/Background","7/10/2016 2:49:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","2:49:00 AM","8/7/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\MAILSM301","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 9:59:59 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","4/2/2010","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\MAILSM301","\Cycle","7/11/2016 2:39:00 AM","Ready","Interactive/Background","7/10/2016 2:39:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","2:39:00 AM","4/2/2010","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELJDIO10","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","7/22/2010","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELJDIO10","\Cycle","7/11/2016 2:46:00 AM","Ready","Interactive/Background","7/10/2016 2:46:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","2:46:00 AM","7/22/2010","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\QTMMAP4","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","alwhite.site","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","12/12/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\QTMMAP4","\Cycle","N/A","Disabled","Interactive/Background","2/25/2014 12:45:00 AM","0","alwhite.site","C:\batch\cycle.bat ","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mapusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","12:45:00 AM","12/12/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELDPIBATCH3","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","alwhite.site","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","12/2/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELDPIBATCH3","\Cycle","7/11/2016 1:24:00 AM","Ready","Interactive/Background","7/10/2016 1:24:00 AM","0","alwhite.site","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\webusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","1:24:00 AM","11/15/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBASYNC228","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","4/5/2012","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBASYNC228","\Cycle","7/11/2016 2:46:00 AM","Ready","Interactive/Background","7/10/2016 2:45:59 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","2:46:00 AM","4/5/2012","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELDOC03","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","alwhite.site","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","12/2/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELDOC03","\Cycle","7/11/2016 1:44:00 AM","Ready","Interactive/Background","7/10/2016 1:44:00 AM","0","alwhite.site","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","1:44:00 AM","11/29/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBSRCHBAT03","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","4/26/2012","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBSRCHBAT03","\Cycle","N/A","Disabled","Interactive/Background","6/12/2012 2:53:59 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","2:54:00 AM","4/26/2012","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELDOC09","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","8/7/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELDOC09","\Cycle","7/11/2016 3:11:00 AM","Ready","Interactive/Background","7/10/2016 3:11:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","3:11:00 AM","8/7/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBSOASRCHBAT04","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","9/20/2012","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBSOASRCHBAT04","\Cycle","N/A","Disabled","Interactive/Background","8/7/2014 3:14:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","3:14:00 AM","9/20/2012","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\BEARWEB47","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 9:59:59 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","2/6/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\BEARWEB47","\Cycle","7/11/2016 1:12:00 AM","Ready","Interactive/Background","7/10/2016 1:12:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\webusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","1:12:00 AM","2/6/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBSRCHBAT7","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","alwhite.site","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","12/2/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBSRCHBAT7","\Cycle","N/A","Disabled","Interactive/Background","12/2/2011 3:19:03 AM","0","alwhite.site","C:\batch\cycle.bat ","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","3:17:00 AM","11/29/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\ORKINWEB2","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","alwhite.site","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","12/12/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\ORKINWEB2","\Cycle","7/11/2016 1:37:00 AM","Ready","Interactive/Background","7/10/2016 1:37:00 AM","0","alwhite.site","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","CBATL\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","1:37:00 AM","12/12/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\PIREPORT1","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","alwhite.site","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","12/2/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVREBBATCH01","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/23/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\QTXBATCH14","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","alwhite.site","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","12/2/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\QTXBATCH14","\Cycle","N/A","Disabled","Interactive/Background","N/A","1","alwhite.site","C:\batch\cycle.bat ","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\webusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","1:24:00 AM","11/15/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\BEARWEB37","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","1/27/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\BEARWEB37","\Cycle","7/11/2016 2:00:00 AM","Ready","Interactive/Background","7/10/2016 2:00:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\webusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","2:00:00 AM","1/27/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\GHQVBATCHE01","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","akira","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","2/6/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELWEB54","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","2/6/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\REBELWEB54","\Cycle","7/11/2016 2:11:00 AM","Ready","Interactive/Background","7/10/2016 2:11:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\webusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","2:11:00 AM","2/6/2015","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBSOASRCHBAT16","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","7/31/2013","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBSOASRCHBAT16","\Cycle","N/A","Disabled","Interactive/Background","8/7/2014 2:54:59 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","2:55:00 AM","7/31/2013","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBASYNC219","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 9:59:59 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","9/6/2012","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBASYNC219","\Cycle","7/11/2016 2:34:00 AM","Ready","Interactive/Background","7/10/2016 2:33:59 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","2:34:00 AM","9/6/2012","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBASYNC221","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","6/29/2012","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBASYNC221","\Cycle","7/11/2016 3:51:00 AM","Ready","Interactive/Background","7/10/2016 3:51:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","3:51:00 AM","6/29/2012","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBJEPROC125","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 9:59:59 PM","0","Administrator","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","7/29/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\CBJEPROC125","\Cycle","7/11/2016 1:18:00 AM","Ready","Interactive/Background","7/10/2016 1:18:00 AM","0","Administrator","C:\batch\cycle.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\mtusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","1:18:00 AM","7/29/2014","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\QTXBATCH20","\Grimreaper","7/10/2016 10:00:00 PM","Ready","Interactive/Background","7/9/2016 10:00:00 PM","0","alwhite.site","C:\batch\GrimReaper.bat ","N/A","N/A","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","10:00:00 PM","12/2/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"\\QTXBATCH20","\Cycle","N/A","Disabled","Interactive/Background","N/A","1","alwhite.site","C:\batch\cycle.bat ","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","cbatl\webusr","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","1:24:00 AM","11/15/2011","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
